State,LGA,Ward,PU-Code,PU-Name,Latitude,Longitude,Accredited_Voters,APC,LP,PDP,NNPP,APC (Av.),LP (Av.),PDP (Av.),NNPP (Av.),APC (Std Dv.),LP (Std Dv.),PDP (Std DV.),NNPP (Std Dv.),APC (Outlier),LP(Outlier),PDP (Outlier),NNPP (Outlier),APC (Outlier Category),LP(Outlier Category),PDP (Outlier Category),NNPP (Outlier Category)
ABIA,ISUIKWUATO,IMENYI,01-08-01-008,AMAOGUDU VILLAGE SQUARE - AMAOGUDU,5.76185,7.46446,161,10,131,6,3,2.575,74.034,5.203,0.373,11.586,70.708,10.025,2.435,0.640894361,0.75947415,-0.050989459,1.159077086,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IMENYI,01-08-01-009,OBIOHA IHENZU VILLAGE SQUARE - IHENZU,5.76185,7.46446,58,3,51,1,0,2.571,74.006,5.203,0.371,11.587,70.714,10.027,2.435,0.037004603,-0.390698796,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-001,EZERE CENTRAL SCHOOL - EZERE,5.76185,7.46446,174,14,144,1,0,2.571,74.017,5.205,0.371,11.59,70.729,10.029,2.436,0.98609941,0.946377254,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-002,OZARA CENTRAL SCHOOL -OZARA,5.76185,7.46446,154,6,135,5,2,2.565,73.983,5.207,0.372,11.59,70.73,10.032,2.437,0.296338094,0.816982797,-0.131512736,0.714636388,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-003,UMUAGU VILLAGE SQUARE - OZARA,5.76185,7.46446,94,1,88,3,0,2.564,73.953,5.207,0.371,11.593,70.734,10.034,2.437,-0.134885602,0.141256192,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-004,UMUAKWUA COMMUNITY SCHOOL - OZARA,5.76185,7.46446,147,2,140,0,3,2.564,73.946,5.208,0.371,11.596,70.751,10.036,2.437,-0.04867963,0.888868606,-0.534129122,1.159077086,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-005,OZARA RAILWAY STATION - OZARA,5.76185,7.46446,60,5,51,1,1,2.565,73.913,5.211,0.37,11.598,70.753,10.038,2.437,0.209964129,-0.390698796,-0.453605845,0.270195689,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-006,OVIM COMMUNITY SCHOOL - UMUDINJA,5.76185,7.46446,60,0,54,3,0,2.564,73.925,5.213,0.369,11.601,70.769,10.04,2.438,-0.22097337,-0.34756731,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-007,AMUNE VILLAGE SQUARE - AMUNE,5.76185,7.46446,162,8,142,3,0,2.565,73.934,5.214,0.37,11.604,70.785,10.043,2.438,0.46839433,0.91762293,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-008,ORUA SQUARE - AMUNE,5.76185,7.46446,86,3,81,0,0,2.562,73.901,5.215,0.37,11.606,70.786,10.045,2.439,0.03772753,0.040616059,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-010,SPENCE PRI. SCH. - OBAYI,5.76185,7.46446,189,8,170,4,0,2.562,73.897,5.218,0.37,11.609,70.803,10.047,2.44,0.468438383,1.320183461,-0.212036013,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-012,OHONJA HALL - OHONJA,5.76185,7.46446,145,7,125,1,3,2.559,73.85,5.218,0.37,11.611,70.789,10.049,2.44,0.382455632,0.673211179,-0.453605845,1.159077086,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-013,OVIM COMMUNITY SCHOOL OHOROHO - OHOROHO,5.76185,7.46446,129,7,114,1,0,2.557,73.825,5.22,0.369,11.614,70.797,10.051,2.44,0.382563871,0.515062399,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-014,OVIM COMMUNITY SCHOOL - OHOROHO,5.76185,7.46446,89,6,72,4,1,2.555,73.805,5.222,0.369,11.616,70.809,10.053,2.441,0.29658478,-0.088778397,-0.212036013,0.270195689,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-001,ORIE MARKET SQAURE - UMUASUA,5.76185,7.46446,272,7,232,20,4,2.553,73.806,5.223,0.369,11.619,70.826,10.056,2.441,0.382732548,2.211567494,1.076336421,1.603517784,Normal,Possible Outlier,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-002,AMABA DAILY MARKET - AMABA,5.76185,7.46446,159,6,141,3,1,2.551,73.727,5.216,0.367,11.621,70.756,10.053,2.441,0.29679118,0.903245768,-0.29255929,0.270195689,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-003,NKWO MARKET SQUARE - AMABA,5.76185,7.46446,229,9,204,5,0,2.549,73.694,5.217,0.367,11.624,70.758,10.055,2.441,0.554962446,1.809006963,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-004,ISUIKWUATO HIGH SCHOOL - OTAMKPA,5.76185,7.46446,96,4,83,3,0,2.546,73.63,5.217,0.367,11.626,70.716,10.058,2.442,0.125063466,0.069370383,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-005,MGBELU OTAMPA HALL / OTAMKPA,5.76185,7.46446,208,3,174,21,0,2.545,73.625,5.218,0.367,11.629,70.733,10.06,2.442,0.039100148,1.377692108,1.156859699,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-006,ORIE OTAMKPA MARKET SQUARE / UMUASUA,5.76185,7.46446,215,12,181,2,1,2.545,73.575,5.21,0.367,11.631,70.715,10.056,2.443,0.812871381,1.478332241,-0.373082567,0.270195689,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-008,NDIOHIA VILLAGE SQUARE / AMABA,5.76185,7.46446,116,3,104,3,0,2.54,73.522,5.212,0.367,11.632,70.692,10.059,2.443,0.03950954,0.371290781,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-009,AKOBA/AMAOGUDU VILLAGE SQUARE / OTAMKPA,5.76185,7.46446,173,12,131,20,0,2.54,73.507,5.213,0.367,11.635,70.707,10.061,2.444,0.813024368,0.75947415,1.076336421,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-010,ISIYI VILLAGE SQUARE/ISIYI,5.76185,7.46446,31,0,25,4,2,2.535,73.478,5.205,0.367,11.636,70.713,10.058,2.445,-0.217893855,-0.764505003,-0.212036013,0.714636388,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-001,AMAUTU VILLAGE HALL / UMUAMA,5.76185,7.46446,228,3,204,2,2,2.537,73.502,5.206,0.366,11.639,70.722,10.061,2.445,0.039801885,1.809006963,-0.373082567,0.714636388,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-002,OKPOKO TOWN HALL / OBODO,5.76185,7.46446,174,2,154,8,0,2.537,73.438,5.208,0.366,11.642,70.68,10.063,2.445,-0.046084382,1.090148872,0.110057096,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-003,ELUAMA SECONDARY SCHOOL / EKEBE,5.76185,7.46446,144,2,114,3,0,2.537,73.398,5.206,0.366,11.645,70.674,10.065,2.446,-0.046095857,0.515062399,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-004,ELUAMA CENTRAL SCHOOL / AMAOBAJA I,5.76185,7.46446,137,2,112,11,4,2.537,73.377,5.207,0.366,11.648,70.686,10.067,2.447,-0.046107341,0.486308076,0.351626927,1.603517784,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-005,"UGWUOKWO VILLAGE HALL, EKEREAJA / AMAMOBAJA  II",5.76185,7.46446,214,2,184,4,2,2.537,73.358,5.204,0.364,11.651,70.699,10.069,2.446,-0.046118833,1.521463727,-0.212036013,0.714636388,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-006,CENTRAL SCHOOL UMUOBIALA / UMUANAMA,5.76185,7.46446,52,0,44,2,1,2.538,73.303,5.205,0.363,11.654,70.673,10.072,2.446,-0.217752263,-0.491338928,-0.373082567,0.270195689,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-007,UMUAGBAI VILLAGE HALL / UMUEREM,5.76185,7.46446,140,1,127,7,0,2.539,73.318,5.207,0.363,11.656,70.688,10.074,2.447,-0.132018431,0.701965503,0.029533818,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-008,UMUEBERE VILLAGE HALL UMUEBERE NKUMA,5.76185,7.46446,147,1,131,3,1,2.54,73.291,5.206,0.363,11.659,70.695,10.076,2.447,-0.13205189,0.75947415,-0.29255929,0.270195689,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-009,AMAEDELA VILLAGE SQUARE / UMUOBIALA,5.76185,7.46446,241,2,225,2,1,2.54,73.262,5.207,0.363,11.662,70.701,10.079,2.448,-0.046336746,2.110927361,-0.373082567,0.270195689,Normal,Possible Outlier,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-010,AMAISE VILLAGE HALL / AMAISE,5.76185,7.46446,112,8,76,8,2,2.541,73.187,5.208,0.363,11.665,70.637,10.081,2.448,0.468015464,-0.03126975,0.110057096,0.714636388,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-011,OBINOHIA VILLAGE SQUARE / OBINOHIA I,5.76185,7.46446,88,1,79,2,0,2.538,73.185,5.207,0.362,11.667,70.655,10.083,2.449,-0.131816404,0.011861735,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-013,UMUOKOGBUO TOWN HALL /  UMUOKOGBUO  I,5.76185,7.46446,194,2,184,0,0,2.539,73.182,5.209,0.362,11.67,70.672,10.086,2.449,-0.046160291,1.521463727,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-015,ULONNA NORTH FARM SETTLEMENT / ULONNA N NORTH,5.76185,7.46446,42,1,33,3,0,2.539,73.127,5.211,0.362,11.673,70.647,10.087,2.45,-0.131840081,-0.649487708,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-016,ULONNA NORTH FARM SETTLEMENT / ULONNA NORTH  II,5.76185,7.46446,56,0,51,0,0,2.54,73.147,5.212,0.362,11.676,70.659,10.09,2.451,-0.217520805,-0.390698796,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-018,OBIOHIA AMAUTU VILLAGE SQUARE / OBIOHIA,5.76185,7.46446,28,0,27,0,0,2.541,73.158,5.215,0.363,11.679,70.674,10.092,2.451,-0.217577752,-0.735750679,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-019,UMUOGWUGWU HALL / UMUOGWUGWU,5.76185,7.46446,60,2,49,1,0,2.542,73.181,5.218,0.363,11.681,70.685,10.093,2.452,-0.046421893,-0.419453119,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-001,ACHA SECONDARY SCHOOL - ACHA,5.76185,7.46446,115,3,104,3,0,2.543,73.193,5.22,0.363,11.684,70.7,10.096,2.452,0.039151522,0.371290781,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-002,AMORJI MARKET SQUARE - ACHA,5.76185,7.46446,177,6,163,3,0,2.542,73.178,5.221,0.363,11.687,70.715,10.098,2.453,0.295852345,1.219543328,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-003,NKPOROGWU CENTRAL SCHOOL - ACHA,5.76185,7.46446,155,2,185,0,0,2.541,73.133,5.222,0.363,11.69,70.704,10.1,2.454,-0.046243539,1.535840888,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-004,CENTRAL SCHOOL NUNYA - NUNYA,5.76185,7.46446,212,2,185,9,0,2.541,73.077,5.225,0.363,11.693,70.677,10.102,2.454,-0.046255152,1.535840888,0.190580373,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-005,OGUDUASA,5.76185,7.46446,217,0,202,2,0,2.541,73.021,5.223,0.364,11.696,70.65,10.104,2.455,-0.217269458,1.780252639,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-006,AMAIYI VILLAGE HALL - AMAOKWU,5.76185,7.46446,227,4,204,7,0,2.542,72.956,5.224,0.364,11.699,70.609,10.107,2.455,0.124597114,1.809006963,0.029533818,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-007,AMAOKWU VILLAGE HALL - AMAOKWU,5.76185,7.46446,132,16,101,3,2,2.542,72.89,5.223,0.364,11.701,70.565,10.109,2.456,1.150146433,0.328159295,-0.29255929,0.714636388,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-008,EKE UWAMA MARKET SQUARE - AMAIBO,5.76185,7.46446,121,9,104,0,2,2.535,72.876,5.225,0.363,11.7,70.58,10.112,2.456,0.552550419,0.371290781,-0.534129122,0.714636388,Normal,Normal,Normal,Normal
